cohort_id,covariate_id,mean,sd,database_id
18347,4294548210,0.0084,0,Eunomia
18347,4296204210,0.0012,0,Eunomia
18347,4296205210,0.0012,0,Eunomia
18347,40481087210,0.1193,0,Eunomia
18347,40486433210,0.0012,0,Eunomia
18348,28060210,0.0108,0,Eunomia
18348,30753210,0.0434,0,Eunomia
18348,78272210,0.0036,0,Eunomia
18348,80180210,1,0,Eunomia
18348,81151210,0.0157,0,Eunomia
18348,81893210,0.0108,0,Eunomia
18348,134438210,0.0012,0,Eunomia
18348,195588210,0.0036,0,Eunomia
18348,257012210,0.0096,0,Eunomia
18348,260139210,0.0494,0,Eunomia
18348,261325210,0.0012,0,Eunomia
18348,317576210,0.0012,0,Eunomia
18348,321042210,0.0012,0,Eunomia
18348,372328210,0.0012,0,Eunomia
18348,375671210,0.0036,0,Eunomia
18348,378001210,0.0072,0,Eunomia
18348,381316210,0.0036,0,Eunomia
18348,439777210,0.0012,0,Eunomia
18348,4001336210,0.0108,0,Eunomia
18348,4029498210,0.0012,0,Eunomia
18348,4035415210,0.0024,0,Eunomia
18348,4048171210,0.0012,0,Eunomia
18348,4059173210,0.0024,0,Eunomia
18348,4109685210,0.0012,0,Eunomia
18348,4112343210,0.047,0,Eunomia
18348,4113008210,0.0048,0,Eunomia
18348,4116491210,0.0048,0,Eunomia
18348,4132546210,0.0108,0,Eunomia
18348,4134304210,0.0012,0,Eunomia
18348,4149245210,0.0012,0,Eunomia
18348,4152936210,0.0024,0,Eunomia
18348,4155034210,0.0036,0,Eunomia
18348,4156265210,0.0024,0,Eunomia
18348,4218389210,0.006,0,Eunomia
18348,4237458210,0.0024,0,Eunomia
18348,4266809210,0.0759,0,Eunomia
18348,4278672210,0.0024,0,Eunomia
18348,4280726210,0.0012,0,Eunomia
18348,4283893210,0.1337,0,Eunomia
18348,4285898210,0.0771,0,Eunomia
18348,4294548210,0.0084,0,Eunomia
18348,4296204210,0.0012,0,Eunomia
18348,4296205210,0.0012,0,Eunomia
18348,40481087210,0.1193,0,Eunomia
18348,40486433210,0.0012,0,Eunomia
18349,28060210,0.0127,0,Eunomia
18349,30753210,0.0354,0,Eunomia
18349,78272210,0.0051,0,Eunomia
18349,80180210,1,0,Eunomia
18349,81151210,0.0076,0,Eunomia
18349,81893210,0.0101,0,Eunomia
18349,257012210,0.0177,0,Eunomia
18349,260139210,0.0557,0,Eunomia
18349,261325210,0.0025,0,Eunomia
18349,321042210,0.0025,0,Eunomia
18349,372328210,0.0025,0,Eunomia
18349,375671210,0.0051,0,Eunomia
18349,378001210,0.0101,0,Eunomia
18349,381316210,0.0025,0,Eunomia
18349,4001336210,0.0152,0,Eunomia
18349,4048171210,0.0025,0,Eunomia
18349,4059173210,0.0025,0,Eunomia
18349,4112343210,0.0506,0,Eunomia
18349,4113008210,0.0076,0,Eunomia
18349,4132546210,0.0152,0,Eunomia
18349,4155034210,0.0051,0,Eunomia
18349,4156265210,0.0051,0,Eunomia
18349,4218389210,0.0025,0,Eunomia
18349,4237458210,0.0025,0,Eunomia
18349,4266809210,0.0835,0,Eunomia
18349,4278672210,0.0025,0,Eunomia
18349,4280726210,0.0025,0,Eunomia
18349,4283893210,0.1316,0,Eunomia
18349,4285898210,0.081,0,Eunomia
18349,4294548210,0.0076,0,Eunomia
18349,4296204210,0.0025,0,Eunomia
18349,40481087210,0.1139,0,Eunomia
18349,40486433210,0.0025,0,Eunomia
18350,28060210,0.0127,0,Eunomia
18350,30753210,0.0354,0,Eunomia
18350,78272210,0.0051,0,Eunomia
18350,80180210,1,0,Eunomia
18350,81151210,0.0076,0,Eunomia
18350,81893210,0.0101,0,Eunomia
18350,257012210,0.0177,0,Eunomia
18350,260139210,0.0557,0,Eunomia
18350,261325210,0.0025,0,Eunomia
18350,321042210,0.0025,0,Eunomia
18350,372328210,0.0025,0,Eunomia
18350,375671210,0.0051,0,Eunomia
18350,378001210,0.0101,0,Eunomia
18350,381316210,0.0025,0,Eunomia
18350,4001336210,0.0152,0,Eunomia
18350,4048171210,0.0025,0,Eunomia
18350,4059173210,0.0025,0,Eunomia
18350,4112343210,0.0506,0,Eunomia
18350,4113008210,0.0076,0,Eunomia
18350,4132546210,0.0152,0,Eunomia
18350,4155034210,0.0051,0,Eunomia
18350,4156265210,0.0051,0,Eunomia
18350,4218389210,0.0025,0,Eunomia
18350,4237458210,0.0025,0,Eunomia
18350,4266809210,0.0835,0,Eunomia
18350,4278672210,0.0025,0,Eunomia
18350,4280726210,0.0025,0,Eunomia
18350,4283893210,0.1316,0,Eunomia
18350,4285898210,0.081,0,Eunomia
18350,4294548210,0.0076,0,Eunomia
18350,4296204210,0.0025,0,Eunomia
18350,40481087210,0.1139,0,Eunomia
18350,40486433210,0.0025,0,Eunomia
21402,28060210,0.0126,0,Eunomia
21402,30753210,0.0597,0,Eunomia
21402,78272210,0.0031,0,Eunomia
21402,80180210,0.5786,0,Eunomia
21402,80502210,0.0063,0,Eunomia
21402,81151210,0.0094,0,Eunomia
21402,81893210,0.0063,0,Eunomia
21402,192671210,0.566,0,Eunomia
21402,195588210,0.0031,0,Eunomia
21402,198199210,0.0031,0,Eunomia
21402,255848210,0.0912,0,Eunomia
21402,257012210,0.0063,0,Eunomia
21402,260139210,0.0189,0,Eunomia
21402,313217210,0.0031,0,Eunomia
21402,372328210,0.0063,0,Eunomia
21402,378001210,0.0094,0,Eunomia
21402,378419210,0.0031,0,Eunomia
21402,439777210,0.0031,0,Eunomia
21402,440448210,0.0975,0,Eunomia
21402,4001336210,0.0094,0,Eunomia
21402,4059173210,0.0031,0,Eunomia
21402,4109685210,0.0031,0,Eunomia
21402,4112343210,0.0597,0,Eunomia
21402,4116491210,0.0063,0,Eunomia
21402,4132546210,0.0094,0,Eunomia
21402,4149245210,0.0566,0,Eunomia
21402,4155034210,0.0063,0,Eunomia
21402,4166224210,0.022,0,Eunomia
21402,4237458210,0.0031,0,Eunomia
21402,4266809210,0.1541,0,Eunomia
21402,4283893210,0.1226,0,Eunomia
21402,4285898210,0.1132,0,Eunomia
21402,4294548210,0.0063,0,Eunomia
21402,4310024210,0.0031,0,Eunomia
21402,40481087210,0.1101,0,Eunomia
14906,8507001,0.4967,0,Eunomia
14906,8532001,0.5033,0,Eunomia
14907,8507001,0.4759,0,Eunomia
14907,8532001,0.5241,0,Eunomia
14909,8507001,0.4948,0,Eunomia
14909,8532001,0.5052,0,Eunomia
17492,8507001,0.4948,0,Eunomia
17492,8532001,0.5052,0,Eunomia
17493,8507001,0.4948,0,Eunomia
17493,8532001,0.5052,0,Eunomia
18342,8507001,0.4948,0,Eunomia
18342,8532001,0.5052,0,Eunomia
18345,8507001,0.4967,0,Eunomia
18345,8532001,0.5033,0,Eunomia
18346,8507001,0.4967,0,Eunomia
18346,8532001,0.5033,0,Eunomia
18347,8507001,0.4759,0,Eunomia
18347,8532001,0.5241,0,Eunomia
18348,8507001,0.4759,0,Eunomia
18348,8532001,0.5241,0,Eunomia
18349,8507001,1,0,Eunomia
18350,8507001,1,0,Eunomia
21402,8507001,0.5,0,Eunomia
21402,8532001,0.5,0,Eunomia
14906,4324181802,6e-4,0,Eunomia
14906,45766064802,6e-4,0,Eunomia
14907,4324181802,0.0012,0,Eunomia
14907,45766064802,0.0012,0,Eunomia
18345,4324181802,6e-4,0,Eunomia
18345,45766064802,6e-4,0,Eunomia
18346,4324181802,6e-4,0,Eunomia
18346,45766064802,6e-4,0,Eunomia
18347,4324181802,0.0012,0,Eunomia
18347,45766064802,0.0012,0,Eunomia
18348,4324181802,0.0012,0,Eunomia
18348,45766064802,0.0012,0,Eunomia
18349,4324181802,0.0025,0,Eunomia
18350,4324181802,0.0025,0,Eunomia
21402,4323208802,0.0975,0,Eunomia
14906,4010253502,0.0017,0,Eunomia
14906,4035793502,6e-4,0,Eunomia
14906,4037675502,0.0022,0,Eunomia
14906,4047491502,0.0022,0,Eunomia
14906,4057420502,6e-4,0,Eunomia
14906,4058899502,0.0022,0,Eunomia
14906,4107731502,0.0111,0,Eunomia
14906,4108705502,6e-4,0,Eunomia
14906,4125906502,0.0089,0,Eunomia
14906,4151422502,0.0111,0,Eunomia
14906,4163872502,0.0011,0,Eunomia
14906,4163951502,6e-4,0,Eunomia
14906,4163971502,6e-4,0,Eunomia
14906,4170947502,0.005,0,Eunomia
14906,4181917502,6e-4,0,Eunomia
14906,4187458502,0.0022,0,Eunomia
14906,4191853502,0.0061,0,Eunomia
14906,4197460502,6e-4,0,Eunomia
14906,4202832502,6e-4,0,Eunomia
14906,4243062502,0.0022,0,Eunomia
14906,4252419502,0.0028,0,Eunomia
14906,4293740502,0.0017,0,Eunomia
14906,4326177502,0.0022,0,Eunomia
14906,4330583502,0.0011,0,Eunomia
14906,40492359502,6e-4,0,Eunomia
14906,42535580502,6e-4,0,Eunomia
14906,44783196502,0.0011,0,Eunomia
14907,4010253502,0.0012,0,Eunomia
14907,4024289502,0.0024,0,Eunomia
14907,4035793502,0.0024,0,Eunomia
14907,4037675502,0.0012,0,Eunomia
14907,4047491502,0.0012,0,Eunomia
14907,4057420502,0.0012,0,Eunomia
14907,4058899502,0.0024,0,Eunomia
14907,4107731502,0.0096,0,Eunomia
14907,4125906502,0.0133,0,Eunomia
14907,4151422502,0.012,0,Eunomia
14907,4163872502,0.0036,0,Eunomia
14907,4170947502,0.0048,0,Eunomia
14907,4181917502,0.0012,0,Eunomia
14907,4187458502,0.0012,0,Eunomia
14907,4191853502,0.0036,0,Eunomia
14907,4202451502,0.0036,0,Eunomia
14907,4243062502,0.0012,0,Eunomia
14907,4252419502,0.0036,0,Eunomia
14907,4293740502,0.0024,0,Eunomia
14907,4326177502,0.0012,0,Eunomia
14907,40492359502,0.0012,0,Eunomia
14907,44783196502,0.0012,0,Eunomia
14909,4035793502,0.0042,0,Eunomia
14909,4037675502,0.0042,0,Eunomia
14909,4107731502,0.0084,0,Eunomia
14909,4125906502,0.0125,0,Eunomia
14909,4151422502,0.0042,0,Eunomia
14909,4163872502,0.0021,0,Eunomia
14909,4170947502,0.0084,0,Eunomia
14909,4187458502,0.0042,0,Eunomia
14909,4191853502,0.0125,0,Eunomia
14909,4202451502,0.0021,0,Eunomia
14909,4243062502,0.0063,0,Eunomia
14909,4293740502,0.0021,0,Eunomia
14909,4326177502,0.0042,0,Eunomia
17492,4035793502,0.0042,0,Eunomia
17492,4037675502,0.0042,0,Eunomia
17492,4107731502,0.0084,0,Eunomia
17492,4125906502,0.0125,0,Eunomia
17492,4151422502,0.0042,0,Eunomia
17492,4163872502,0.0021,0,Eunomia
17492,4170947502,0.0084,0,Eunomia
17492,4187458502,0.0042,0,Eunomia
17492,4191853502,0.0125,0,Eunomia
17492,4202451502,0.0021,0,Eunomia
17492,4243062502,0.0063,0,Eunomia
17492,4293740502,0.0021,0,Eunomia
17492,4326177502,0.0042,0,Eunomia
17493,4035793502,0.0042,0,Eunomia
17493,4037675502,0.0042,0,Eunomia
17493,4107731502,0.0084,0,Eunomia
17493,4125906502,0.0125,0,Eunomia
17493,4151422502,0.0042,0,Eunomia
17493,4163872502,0.0021,0,Eunomia
17493,4170947502,0.0084,0,Eunomia
17493,4187458502,0.0042,0,Eunomia
17493,4191853502,0.0125,0,Eunomia
17493,4202451502,0.0021,0,Eunomia
17493,4243062502,0.0063,0,Eunomia
17493,4293740502,0.0021,0,Eunomia
17493,4326177502,0.0042,0,Eunomia
18342,4035793502,0.0042,0,Eunomia
18342,4037675502,0.0042,0,Eunomia
18342,4107731502,0.0084,0,Eunomia
18342,4125906502,0.0125,0,Eunomia
18342,4151422502,0.0042,0,Eunomia
18342,4163872502,0.0021,0,Eunomia
18342,4170947502,0.0084,0,Eunomia
18342,4187458502,0.0042,0,Eunomia
18342,4191853502,0.0125,0,Eunomia
18342,4202451502,0.0021,0,Eunomia
18342,4243062502,0.0063,0,Eunomia
18342,4293740502,0.0021,0,Eunomia
18342,4326177502,0.0042,0,Eunomia
18345,4010253502,0.0017,0,Eunomia
18345,4035793502,6e-4,0,Eunomia
18345,4037675502,0.0022,0,Eunomia
18345,4047491502,0.0022,0,Eunomia
18345,4057420502,6e-4,0,Eunomia
18345,4058899502,0.0022,0,Eunomia
18345,4107731502,0.0111,0,Eunomia
18345,4108705502,6e-4,0,Eunomia
18345,4125906502,0.0089,0,Eunomia
18345,4151422502,0.0111,0,Eunomia
18345,4163872502,0.0011,0,Eunomia
18345,4163951502,6e-4,0,Eunomia
18345,4163971502,6e-4,0,Eunomia
18345,4170947502,0.005,0,Eunomia
18345,4181917502,6e-4,0,Eunomia
18345,4187458502,0.0022,0,Eunomia
18345,4191853502,0.0061,0,Eunomia
18345,4197460502,6e-4,0,Eunomia
18345,4202832502,6e-4,0,Eunomia
18345,4243062502,0.0022,0,Eunomia
18345,4252419502,0.0028,0,Eunomia
18345,4293740502,0.0017,0,Eunomia
18345,4326177502,0.0022,0,Eunomia
18345,4330583502,0.0011,0,Eunomia
18345,40492359502,6e-4,0,Eunomia
18345,42535580502,6e-4,0,Eunomia
18345,44783196502,0.0011,0,Eunomia
18346,4010253502,0.0017,0,Eunomia
18346,4035793502,6e-4,0,Eunomia
18346,4037675502,0.0022,0,Eunomia
18346,4047491502,0.0022,0,Eunomia
18346,4057420502,6e-4,0,Eunomia
18346,4058899502,0.0022,0,Eunomia
18346,4107731502,0.0111,0,Eunomia
18346,4108705502,6e-4,0,Eunomia
18346,4125906502,0.0089,0,Eunomia
18346,4151422502,0.0111,0,Eunomia
18346,4163872502,0.0011,0,Eunomia
18346,4163951502,6e-4,0,Eunomia
18346,4163971502,6e-4,0,Eunomia
18346,4170947502,0.005,0,Eunomia
18346,4181917502,6e-4,0,Eunomia
18346,4187458502,0.0022,0,Eunomia
18346,4191853502,0.0061,0,Eunomia
18346,4197460502,6e-4,0,Eunomia
18346,4202832502,6e-4,0,Eunomia
18346,4243062502,0.0022,0,Eunomia
18346,4252419502,0.0028,0,Eunomia
18346,4293740502,0.0017,0,Eunomia
18346,4326177502,0.0022,0,Eunomia
18346,4330583502,0.0011,0,Eunomia
18346,40492359502,6e-4,0,Eunomia
18346,42535580502,6e-4,0,Eunomia
18346,44783196502,0.0011,0,Eunomia
18347,4010253502,0.0012,0,Eunomia
18347,4024289502,0.0024,0,Eunomia
18347,4035793502,0.0024,0,Eunomia
18347,4037675502,0.0012,0,Eunomia
18347,4047491502,0.0012,0,Eunomia
18347,4057420502,0.0012,0,Eunomia
18347,4058899502,0.0024,0,Eunomia
18347,4107731502,0.0096,0,Eunomia
18347,4125906502,0.0133,0,Eunomia
18347,4151422502,0.012,0,Eunomia
18347,4163872502,0.0036,0,Eunomia
18347,4170947502,0.0048,0,Eunomia
18347,4181917502,0.0012,0,Eunomia
18347,4187458502,0.0012,0,Eunomia
18347,4191853502,0.0036,0,Eunomia
18347,4202451502,0.0036,0,Eunomia
18347,4243062502,0.0012,0,Eunomia
18347,4252419502,0.0036,0,Eunomia
18347,4293740502,0.0024,0,Eunomia
18347,4326177502,0.0012,0,Eunomia
18347,40492359502,0.0012,0,Eunomia
18347,44783196502,0.0012,0,Eunomia
18348,4010253502,0.0012,0,Eunomia
18348,4024289502,0.0024,0,Eunomia
18348,4035793502,0.0024,0,Eunomia
18348,4037675502,0.0012,0,Eunomia
18348,4047491502,0.0012,0,Eunomia
18348,4057420502,0.0012,0,Eunomia
18348,4058899502,0.0024,0,Eunomia
18348,4107731502,0.0096,0,Eunomia
18348,4125906502,0.0133,0,Eunomia
18348,4151422502,0.012,0,Eunomia
18348,4163872502,0.0036,0,Eunomia
18348,4170947502,0.0048,0,Eunomia
18348,4181917502,0.0012,0,Eunomia
18348,4187458502,0.0012,0,Eunomia
18348,4191853502,0.0036,0,Eunomia
18348,4202451502,0.0036,0,Eunomia
18348,4243062502,0.0012,0,Eunomia
18348,4252419502,0.0036,0,Eunomia
18348,4293740502,0.0024,0,Eunomia
18348,4326177502,0.0012,0,Eunomia
18348,40492359502,0.0012,0,Eunomia
18348,44783196502,0.0012,0,Eunomia
18349,4010253502,0.0025,0,Eunomia
18349,4024289502,0.0025,0,Eunomia
18349,4047491502,0.0025,0,Eunomia
18349,4057420502,0.0025,0,Eunomia
18349,4058899502,0.0025,0,Eunomia
18349,4107731502,0.0076,0,Eunomia
18349,4125906502,0.0152,0,Eunomia
18349,4151422502,0.0127,0,Eunomia
18349,4163872502,0.0051,0,Eunomia
18349,4170947502,0.0051,0,Eunomia
18349,4191853502,0.0025,0,Eunomia
18349,4202451502,0.0025,0,Eunomia
18349,4293740502,0.0051,0,Eunomia
18349,40492359502,0.0025,0,Eunomia
18350,4010253502,0.0025,0,Eunomia
18350,4024289502,0.0025,0,Eunomia
18350,4047491502,0.0025,0,Eunomia
18350,4057420502,0.0025,0,Eunomia
18350,4058899502,0.0025,0,Eunomia
18350,4107731502,0.0076,0,Eunomia
18350,4125906502,0.0152,0,Eunomia
18350,4151422502,0.0127,0,Eunomia
18350,4163872502,0.0051,0,Eunomia
18350,4170947502,0.0051,0,Eunomia
18350,4191853502,0.0025,0,Eunomia
18350,4202451502,0.0025,0,Eunomia
18350,4293740502,0.0051,0,Eunomia
18350,40492359502,0.0025,0,Eunomia
21402,4024289502,0.0031,0,Eunomia
21402,4035793502,0.044,0,Eunomia
21402,4037675502,0.0031,0,Eunomia
21402,4057420502,0.0126,0,Eunomia
21402,4058899502,0.0031,0,Eunomia
21402,4078793502,0.022,0,Eunomia
21402,4108705502,0.0031,0,Eunomia
21402,4117038502,0.0031,0,Eunomia
21402,4125906502,0.0094,0,Eunomia
21402,4163872502,0.0031,0,Eunomia
21402,4170947502,0.0031,0,Eunomia
21402,4187458502,0.0031,0,Eunomia
21402,4195803502,0.0126,0,Eunomia
21402,4198190502,0.0975,0,Eunomia
21402,4252419502,0.173,0,Eunomia
21402,4301346502,0.0189,0,Eunomia
21402,4323902502,0.022,0,Eunomia
21402,4326177502,0.0031,0,Eunomia
21402,4337138502,0.0252,0,Eunomia
21402,44783196502,0.173,0,Eunomia
14906,6003,0.1144,0,Eunomia
14906,7003,0.4789,0,Eunomia
14906,8003,0.3667,0,Eunomia
14906,9003,0.04,0,Eunomia
14907,6003,0.1193,0,Eunomia
14907,7003,0.4928,0,Eunomia
14907,8003,0.3566,0,Eunomia
14907,9003,0.0313,0,Eunomia
14909,6003,0.096,0,Eunomia
14909,7003,0.4781,0,Eunomia
14909,8003,0.3758,0,Eunomia
14909,9003,0.0501,0,Eunomia
17492,6003,0.096,0,Eunomia
17492,7003,0.4781,0,Eunomia
17492,8003,0.3758,0,Eunomia
17492,9003,0.0501,0,Eunomia
17493,6003,0.096,0,Eunomia
17493,7003,0.4781,0,Eunomia
17493,8003,0.3758,0,Eunomia
17493,9003,0.0501,0,Eunomia
18342,6003,0.096,0,Eunomia
18342,7003,0.4781,0,Eunomia
18342,8003,0.3758,0,Eunomia
18342,9003,0.0501,0,Eunomia
18345,6003,0.1144,0,Eunomia
18345,7003,0.4789,0,Eunomia
18345,8003,0.3667,0,Eunomia
18345,9003,0.04,0,Eunomia
18346,6003,0.1144,0,Eunomia
18346,7003,0.4789,0,Eunomia
18346,8003,0.3667,0,Eunomia
18346,9003,0.04,0,Eunomia
18347,6003,0.1193,0,Eunomia
18347,7003,0.4928,0,Eunomia
18347,8003,0.3566,0,Eunomia
18347,9003,0.0313,0,Eunomia
18348,6003,0.1193,0,Eunomia
18348,7003,0.4928,0,Eunomia
18348,8003,0.3566,0,Eunomia
18348,9003,0.0313,0,Eunomia
18349,6003,0.1139,0,Eunomia
18349,7003,0.5241,0,Eunomia
18349,8003,0.3367,0,Eunomia
18349,9003,0.0253,0,Eunomia
18350,6003,0.1139,0,Eunomia
18350,7003,0.5241,0,Eunomia
18350,8003,0.3367,0,Eunomia
18350,9003,0.0253,0,Eunomia
21402,4003,0.0063,0,Eunomia
21402,5003,0.0126,0,Eunomia
21402,6003,0.0535,0,Eunomia
21402,7003,0.3176,0,Eunomia
21402,8003,0.2579,0,Eunomia
21402,9003,0.0849,0,Eunomia
21402,10003,0.0535,0,Eunomia
21402,11003,0.0629,0,Eunomia
21402,12003,0.0283,0,Eunomia
21402,13003,0.0094,0,Eunomia
21402,14003,0.0157,0,Eunomia
21402,15003,0.022,0,Eunomia
21402,16003,0.0252,0,Eunomia
21402,17003,0.0252,0,Eunomia
21402,18003,0.0157,0,Eunomia
21402,19003,0.0063,0,Eunomia
21402,20003,0.0031,0,Eunomia
14906,740275413,6e-4,0,Eunomia
14906,975125413,6e-4,0,Eunomia
14906,1115008413,0.0011,0,Eunomia
14906,1118084413,1,0,Eunomia
14906,1125315413,0.0022,0,Eunomia
14906,1177480413,6e-4,0,Eunomia
14906,1305058413,6e-4,0,Eunomia
14906,1322184413,0.0033,0,Eunomia
14906,1361711413,0.0083,0,Eunomia
14906,1521369413,6e-4,0,Eunomia
14906,19010482413,6e-4,0,Eunomia
14907,1115008413,0.0012,0,Eunomia
14907,1124300413,1,0,Eunomia
14907,1125315413,0.0072,0,Eunomia
14907,1322184413,0.0036,0,Eunomia
14907,1361711413,0.006,0,Eunomia
14907,1713332413,0.0012,0,Eunomia
14909,1125315413,0.0021,0,Eunomia
14909,1177480413,0.0021,0,Eunomia
14909,1322184413,0.0021,0,Eunomia
14909,1361711413,0.0063,0,Eunomia
17492,1125315413,0.0021,0,Eunomia
17492,1177480413,0.0021,0,Eunomia
17492,1322184413,0.0021,0,Eunomia
17492,1361711413,0.0063,0,Eunomia
17493,1125315413,0.0021,0,Eunomia
17493,1177480413,0.0021,0,Eunomia
17493,1322184413,0.0021,0,Eunomia
17493,1361711413,0.0063,0,Eunomia
18342,1125315413,0.0021,0,Eunomia
18342,1177480413,0.0021,0,Eunomia
18342,1322184413,0.0021,0,Eunomia
18342,1361711413,0.0063,0,Eunomia
18345,740275413,6e-4,0,Eunomia
18345,975125413,6e-4,0,Eunomia
18345,1115008413,0.0011,0,Eunomia
18345,1118084413,1,0,Eunomia
18345,1125315413,0.0022,0,Eunomia
18345,1177480413,6e-4,0,Eunomia
18345,1305058413,6e-4,0,Eunomia
18345,1322184413,0.0033,0,Eunomia
18345,1361711413,0.0083,0,Eunomia
18345,1521369413,6e-4,0,Eunomia
18345,19010482413,6e-4,0,Eunomia
18346,740275413,6e-4,0,Eunomia
18346,975125413,6e-4,0,Eunomia
18346,1115008413,0.0011,0,Eunomia
18346,1118084413,1,0,Eunomia
18346,1125315413,0.0022,0,Eunomia
18346,1177480413,6e-4,0,Eunomia
18346,1305058413,6e-4,0,Eunomia
18346,1322184413,0.0033,0,Eunomia
18346,1361711413,0.0083,0,Eunomia
18346,1521369413,6e-4,0,Eunomia
18346,19010482413,6e-4,0,Eunomia
18347,1115008413,0.0012,0,Eunomia
18347,1124300413,1,0,Eunomia
18347,1125315413,0.0072,0,Eunomia
18347,1322184413,0.0036,0,Eunomia
18347,1361711413,0.006,0,Eunomia
18347,1713332413,0.0012,0,Eunomia
18348,1115008413,0.0012,0,Eunomia
18348,1124300413,1,0,Eunomia
18348,1125315413,0.0072,0,Eunomia
18348,1322184413,0.0036,0,Eunomia
18348,1361711413,0.006,0,Eunomia
18348,1713332413,0.0012,0,Eunomia
18349,1124300413,1,0,Eunomia
18349,1125315413,0.0025,0,Eunomia
18349,1322184413,0.0051,0,Eunomia
18349,1361711413,0.0101,0,Eunomia
18350,1124300413,1,0,Eunomia
18350,1125315413,0.0025,0,Eunomia
18350,1322184413,0.0051,0,Eunomia
18350,1361711413,0.0101,0,Eunomia
21402,1102527413,0.0283,0,Eunomia
21402,1115008413,0.0566,0,Eunomia
21402,1124957413,0.0252,0,Eunomia
21402,1125315413,0.1321,0,Eunomia
21402,1174888413,0.0472,0,Eunomia
21402,1177480413,0.0409,0,Eunomia
21402,1322184413,0.0094,0,Eunomia
21402,1361711413,0.0031,0,Eunomia
14906,4010253504,6e-4,0,Eunomia
14906,4037675504,6e-4,0,Eunomia
14906,4107731504,0.0106,0,Eunomia
14906,4125906504,6e-4,0,Eunomia
14906,4170947504,6e-4,0,Eunomia
14906,4187458504,6e-4,0,Eunomia
14906,4191853504,6e-4,0,Eunomia
14906,4197460504,6e-4,0,Eunomia
14906,4243062504,6e-4,0,Eunomia
14906,4252419504,6e-4,0,Eunomia
14906,4293740504,6e-4,0,Eunomia
14906,4326177504,6e-4,0,Eunomia
14907,4037675504,0.0012,0,Eunomia
14907,4107731504,0.0072,0,Eunomia
14907,4151422504,0.0012,0,Eunomia
14907,4187458504,0.0012,0,Eunomia
14907,4252419504,0.0012,0,Eunomia
14907,4326177504,0.0012,0,Eunomia
14907,44783196504,0.0012,0,Eunomia
14909,4107731504,0.0063,0,Eunomia
14909,4163872504,0.0021,0,Eunomia
14909,4170947504,0.0021,0,Eunomia
17492,4107731504,0.0063,0,Eunomia
17492,4163872504,0.0021,0,Eunomia
17492,4170947504,0.0021,0,Eunomia
17493,4107731504,0.0063,0,Eunomia
17493,4163872504,0.0021,0,Eunomia
17493,4170947504,0.0021,0,Eunomia
18342,4107731504,0.0063,0,Eunomia
18342,4163872504,0.0021,0,Eunomia
18342,4170947504,0.0021,0,Eunomia
18345,4010253504,6e-4,0,Eunomia
18345,4037675504,6e-4,0,Eunomia
18345,4107731504,0.0106,0,Eunomia
18345,4125906504,6e-4,0,Eunomia
18345,4170947504,6e-4,0,Eunomia
18345,4187458504,6e-4,0,Eunomia
18345,4191853504,6e-4,0,Eunomia
18345,4197460504,6e-4,0,Eunomia
18345,4243062504,6e-4,0,Eunomia
18345,4252419504,6e-4,0,Eunomia
18345,4293740504,6e-4,0,Eunomia
18345,4326177504,6e-4,0,Eunomia
18346,4010253504,6e-4,0,Eunomia
18346,4037675504,6e-4,0,Eunomia
18346,4107731504,0.0106,0,Eunomia
18346,4125906504,6e-4,0,Eunomia
18346,4170947504,6e-4,0,Eunomia
18346,4187458504,6e-4,0,Eunomia
18346,4191853504,6e-4,0,Eunomia
18346,4197460504,6e-4,0,Eunomia
18346,4243062504,6e-4,0,Eunomia
18346,4252419504,6e-4,0,Eunomia
18346,4293740504,6e-4,0,Eunomia
18346,4326177504,6e-4,0,Eunomia
18347,4037675504,0.0012,0,Eunomia
18347,4107731504,0.0072,0,Eunomia
18347,4151422504,0.0012,0,Eunomia
18347,4187458504,0.0012,0,Eunomia
18347,4252419504,0.0012,0,Eunomia
18347,4326177504,0.0012,0,Eunomia
18347,44783196504,0.0012,0,Eunomia
18348,4037675504,0.0012,0,Eunomia
18348,4107731504,0.0072,0,Eunomia
18348,4151422504,0.0012,0,Eunomia
18348,4187458504,0.0012,0,Eunomia
18348,4252419504,0.0012,0,Eunomia
18348,4326177504,0.0012,0,Eunomia
18348,44783196504,0.0012,0,Eunomia
18349,4107731504,0.0076,0,Eunomia
18350,4107731504,0.0076,0,Eunomia
21402,4037675504,0.0031,0,Eunomia
21402,4078793504,0.0031,0,Eunomia
21402,4108705504,0.0031,0,Eunomia
21402,4117038504,0.0031,0,Eunomia
21402,4187458504,0.0031,0,Eunomia
21402,4198190504,0.0975,0,Eunomia
21402,4252419504,0.173,0,Eunomia
21402,4301346504,0.0189,0,Eunomia
21402,4323902504,0.022,0,Eunomia
21402,4326177504,0.0031,0,Eunomia
21402,4337138504,0.0252,0,Eunomia
21402,44783196504,0.173,0,Eunomia
18349,1901,0.4278,0.358,Eunomia
18350,1901,0.4278,0.358,Eunomia
21402,1901,0.8836,0.538,Eunomia
14907,1901,0.4024,0.345,Eunomia
18347,1901,0.4024,0.345,Eunomia
18348,1901,0.4024,0.345,Eunomia
14909,1901,0.8205,0.43,Eunomia
17492,1901,0.8205,0.43,Eunomia
17493,1901,0.8205,0.43,Eunomia
18342,1901,0.8205,0.43,Eunomia
14906,1901,0.6144,0.3868,Eunomia
